356, -39171584, 61542.7185, 306.935508
357, -40919040, 61541.1927, 306.927898
358, -42834432, 61539.6668, 306.920288
359, -44889088, 61538.1409, 306.912678
360, -47052800, 61536.6150, 306.905068
361, -49289216, 61535.0891, 306.897458
362, -51561984, 61533.5633, 306.889847
363, -53829632, 61532.0374, 306.882237
364, -56052224, 61530.5115, 306.874627
365, -58186752, 61528.9856, 306.867017
366, -60191232, 61527.4597, 306.859407
367, -62025728, 61525.9339, 306.851797
368, -63650816, 61524.4080, 306.844187
369, -65031168, 61522.8821, 306.836577
370, -66133504, 61521.3562, 306.828967
371, -66929664, 61519.8304, 306.821357
372, -67396096, 61518.3045, 306.813746
373, -67515904, 61516.7786, 306.806136
374, -67276288, 61515.2527, 306.798526
375, -66672128, 61513.7268, 306.790916
376, -65703936, 61512.2010, 306.783306
377, -64379392, 61510.6751, 306.775696
378, -62712320, 61509.1492, 306.768086
379, -60722688, 61507.6233, 306.760476
380, -58436608, 61506.0974, 306.752866
381, -55886848, 61504.5716, 306.745256
382, -53109248, 61503.0457, 306.737645
383, -50144768, 61501.5198, 306.730035
384, -47038976, 61499.9939, 306.722425
385, -43838464, 61498.4680, 306.714815
386, -40592896, 61496.9422, 306.707205
387, -37351424, 61495.4163, 306.699595
388, -34165248, 61493.8904, 306.691985
389, -31081472, 61492.3645, 306.684375
390, -28148224, 61490.8387, 306.676765
391, -25409024, 61489.3128, 306.669154
392, -22903296, 61487.7869, 306.661544
393, -20666880, 61486.2610, 306.653934
394, -18729984, 61484.7351, 306.646324
395, -17115648, 61483.2093, 306.638714
396, -15842816, 61481.6834, 306.631104
397, -14921728, 61480.1575, 306.623494
398, -14355968, 61478.6316, 306.615884
399, -14142464, 61477.1057, 306.608274
400, -14271488, 61475.5799, 306.600664
401, -14725632, 61474.0540, 306.593053
402, -15481856, 61472.5281, 306.585443
403, -16510464, 61471.0022, 306.577833
404, -17776640, 61469.4763, 306.570223
405, -19240960, 61467.9505, 306.562613
406, -20860928, 61466.4246, 306.555003
407, -22589952, 61464.8987, 306.547393
408, -24380928, 61463.3728, 306.539783
409, -26185216, 61461.8470, 306.532173
410, -27954688, 61460.3211, 306.524563
411, -29642752, 61458.7952, 306.516952
412, -31204352, 61457.2693, 306.509342
413, -32599552, 61455.7434, 306.501732
414, -33792000, 61454.2176, 306.494122
415, -34749952, 61452.6917, 306.486512
416, -35448832, 61451.1658, 306.478902
417, -35870208, 61449.6399, 306.471292
418, -36003328, 61448.1140, 306.463682
419, -35844608, 61446.5882, 306.456072
420, -35397632, 61445.0623, 306.448462
